TV,Radio,Newspaper,Sales
208.34136404233746,14.212316303761888,77.54842253486589,12.376476160285161
66.97309416132033,14.474410352108338,44.91467169560902,4.690053681800179
304.7466922122833,24.120211244869438,33.68897058781137,17.14956605229172
256.03664723117805,22.90221325200377,40.2017990635447,12.933376453728503
156.6169049279477,33.422450043351034,2.4080184233820887,9.329849988556727
179.24750130546354,24.384312726669254,54.4072745114855,10.753568509936642
99.33024146693478,15.703352361485035,45.628060759293305,6.967400852855842
156.09982891474004,30.836064112541465,61.73346933123922,10.430252858818836
0.0,15.414772203974863,8.159988163712228,0.701543056115518
221.5239626932593,44.153096126287096,61.38646219745033,13.072203485265685
203.4729521289588,11.768289228498002,0.0,10.454429425008321
100.98651402781726,6.107591383387771,10.326252493370138,6.244066125615342
243.90228919311335,17.85135324078095,36.742986380856024,12.18849394969098
137.541577183594,0.0,37.317470436219764,6.074420296707699
143.93326687722782,26.976308111931573,14.740599953749149,7.957928628672525
224.90170093236213,18.932455309616124,25.193409261972135,10.954667807948937
31.415931261788245,46.57178535340125,53.23993809422444,4.503682360213826
84.20316603967464,5.680479968467981,15.76677897222134,4.102873659839094
258.7189860887841,16.777926592099675,34.65921316076632,13.15370444427425
129.7971738664377,26.632369315841053,45.46214337306135,9.644254426936985
117.82630472930904,3.9651185298481657,25.030561188063864,7.4960281328200375
103.7555400211439,23.316514585574843,31.92794353807928,6.9528140459765995
122.21594076627022,1.2317530144532327,5.068109679975034,6.286325081280522
257.41820689307536,42.90359757471478,55.86734617410488,15.091114349139975
173.98531750915265,44.77864531185577,18.419037186466333,9.098308990242069
69.08253878417949,6.457804204381006,6.398778485403394,3.592243593559921
165.884485964118,33.09637680024665,68.915986411573,10.092314786191228
291.4281858233525,29.18471315013854,19.469020369602106,16.453286588760243
67.02644038003555,36.97636900527502,29.416713866229433,5.274658594350995
307.03136228717983,16.834194687484008,3.7747600444762845,16.735589497508855
214.69202611723108,19.896670184261446,14.999613824674588,12.564575617125872
294.0521308062107,18.252408879608993,22.29170712341022,18.018251666705297
43.887577482960324,22.543268542861455,24.003558662548723,2.876595470924366
61.453139608185054,16.577366083309798,18.727146679497288,4.087072287354294
0.0,17.346746153444613,47.075519487482445,1.4421842511639513
182.95611289331052,29.088065867727043,19.30214889983362,8.72477203292626
193.1122363808072,32.175131186175406,37.450094254315765,12.61254582303593
353.52025397406305,7.862954792089507,33.97426024866786,15.345573559521984
104.4932139382591,5.162882641970906,54.86578967592189,6.4141868643638915
107.23619974064631,16.062710828450463,13.657737639479699,7.202543695643919
157.6025455065802,37.24869558536029,49.9263520371216,10.72746043183973
149.3374908501891,27.79828924250954,61.92040134722861,10.320273623176949
134.54672092220966,12.588184226353254,52.0079872091448,8.08425297338165
243.12145540563893,39.81120250138544,71.23256458502539,16.29439322044421
71.95777997676268,10.153500755225027,7.400448919152186,4.01161847696441
282.4797775456716,12.0387661652482,40.244175066728516,15.269184754445293
0.0,36.242240390879026,11.942077757746585,1.8360902636030862
66.51533831408209,28.814074834548276,47.21329181441189,5.527771789792469
173.34640372634516,17.148584699205088,26.335211336823694,7.980337560987642
204.2863362703948,35.495050453589826,47.487593577846624,12.513665515246187
117.17715489192635,2.862090359629409,23.240499296356475,5.58839949393759
23.86074868876574,30.454041090652296,0.0,2.6112000308675927
159.48300398672345,22.483034665532553,67.85283084347996,9.50374160122775
160.06533003694025,28.365521306770837,18.76486764429952,9.537513370757237
39.58557459384666,30.66817934054688,69.45728990719257,4.402528953245628
311.1077348842937,36.446088989979735,42.68201483848818,18.572068710440963
159.21072085072672,9.740249751110516,4.735879129510948,7.943321301127846
143.49880152382207,48.75553338329638,66.17897823147607,9.662029978491015
121.6139803772046,12.217405872373975,56.439010708711685,7.75997336879582
348.6851182665541,9.672359730880713,31.71878631806207,18.10960091108938
152.39977716326175,12.544957041373848,2.1862546412345267,8.144618721970252
226.2526873736012,42.51494576689477,58.66895300144458,14.170595573767956
116.19456095669617,10.012872638627025,1.469988437069759,4.773981325986444
317.5578970413153,14.216046729224399,0.0,18.46000847947101
214.62414458300717,12.704665164078781,9.694553228971174,11.449266732047887
141.20932647359479,43.99711459084749,59.78157563186728,11.675307455661207
0.0,14.399585164661847,53.58552460401282,1.8961299057858345
122.77982996402763,23.573691241687133,50.369656862618484,8.042833495017263
296.98394217394366,42.66919002585777,59.89311274968814,18.299500816037654
247.3046856873023,19.65280518662005,32.089116588694566,12.441137690496994
79.50981396102259,18.40336080801855,0.0,4.9272768584436895
20.023016520954684,25.015742891846646,21.77886474128135,2.8730366030024426
275.60810711424114,34.84515054242184,23.714210039502113,13.812322152896309
77.13718160777653,7.212973897713493,22.746581955504297,4.318406912300439
73.73199783828974,16.295097162450038,0.0,3.823322459439509
54.00212728968056,0.0,64.45082366468367,4.085936150659047
130.59777765893483,24.913470511454246,47.92846087943036,9.057971598055005
166.17447285198398,13.484782453103765,19.65721748325135,10.415749490267615
217.85478533153136,50.19443003351724,4.43828550744141,14.294900545779017
83.48534860185073,41.54928477395777,34.97089882052404,6.6310357836627905
206.07544564575005,18.908409046401843,70.02489031642597,11.678782074753277
132.9222000610693,72.6398998284425,37.36454519243828,9.139249609951746
97.15018540317048,40.28646022908639,74.23894438492978,7.7014301583150235
15.967612956512852,33.45265300519369,36.651415845886206,2.9548284429626572
153.78279364412563,3.5387568225742747,0.0,9.091464914198959
0.0,0.0,12.15246797349075,0.21948918268087156
289.6961292391279,6.439817428498493,59.19961448538601,16.17157722744884
27.09099574097857,30.392262533505736,42.361694027433465,3.16375290455279
143.19294575446332,57.18999752391514,71.22356618495483,10.791050929292693
212.91537381665245,51.980403089073796,101.56709259801153,14.878888526734258
6.187137965825968,27.923303396091953,51.44287377355051,2.8763688029270167
183.58266741461517,0.0,2.4735842082499104,10.144737530124424
49.03122346776482,18.261789500142832,2.9080123006367664,3.25736368875858
220.8283837065288,14.932486055047397,44.73812344241611,12.839433336260507
38.83338250847655,30.82426267837713,20.617354092956056,3.2866576125729448
231.42678043651551,17.952673722262794,0.0,9.393861452572779
81.72876897352421,0.46047550162509765,7.1678355776473985,4.52735700363073
155.62822547958203,31.197830927972124,39.40256071809431,9.377359731680794
31.937961599019687,7.1765230401897995,48.094606103873424,2.997800353844019
211.1663787722017,8.82700640282805,50.630512916962545,15.382146847063456
215.5089866951805,30.843909039618232,91.851118750843,13.82094217887551
196.94352971364845,0.0,27.972817520032482,11.218028775281294
304.6942157476187,34.41927027622041,26.072019704199853,18.08079000593178
150.99433490753214,34.66404603026807,59.196405684414316,9.976866574183154
127.27679690655573,25.74437597089404,20.528016226897435,7.337343711933485
251.19865716591164,41.264703085334865,22.638965872505352,15.386162812735797
224.5362158255424,42.702509146803465,23.17903562244234,12.937736885917216
207.5679258328469,18.48567460404037,37.72111455104652,13.021558988843474
186.26747621909874,38.58172054900436,69.30543887038417,11.417193197311962
26.835099734363226,11.577146930314877,21.47729192469466,2.1690697261991754
101.95845244617131,0.0,0.0,4.469078888932873
129.36348791257365,18.398335014283738,11.859013198328128,6.8482803852674055
0.0,3.7144200320645204,4.856670286036273,0.24434359101229583
0.0,20.21672534029712,21.292999516545798,1.2802274465540249
349.11144188833316,51.23982078519314,75.85326559853678,20.755172215548836
0.0,28.579901017190107,45.764096573156884,2.2396355816803992
64.90319218909721,27.63399428838842,0.0,4.0930086952026175
102.65785971785999,37.45770594711436,16.715803076662517,8.117873281406398
186.9239323709141,25.877774826478493,42.55206094224211,11.08408572688862
161.17649319229974,11.430522933880466,31.480927661987526,9.695106336902636
77.73055276982045,16.694865303586937,12.936116257469767,4.956399250936683
59.26180862984174,19.765960929348953,14.255353425723964,3.141431452556218
273.00405541031,21.969401396639327,21.77844453974582,13.976256437522974
216.89232964807184,18.07526192413121,42.90908117794285,11.878777033733927
162.53427750083537,53.326575258386995,77.92803140394359,11.93939395936459
179.34861624509486,48.48003589731971,10.910157601163473,8.073473699055413
97.71330148103294,29.549038223374748,31.883798246550107,7.537809571078831
241.53176944324144,11.844996369752865,34.825537127116306,14.173962492754193
192.39995934259815,28.820072614353577,29.20612557407082,9.86510250018649
40.58156433790219,0.0,0.0,1.902166216856363
36.33675665527679,5.160004575636879,5.633011210874432,2.1999656558163054
150.8589060438245,5.369725965969728,0.0,6.261061557838848
144.54861396954,20.39597529372452,35.07073268852853,7.870748076931331
166.08104365347634,46.96077096767999,80.60986059515508,11.670179323795189
226.1647700557516,25.07092686222451,27.10949430838002,11.194054049216243
242.11656986789586,38.451479692199825,62.539628829656095,13.524088546674452
295.6234921047213,31.218100863067413,6.038241686980449,17.80400050916625
58.417289103803284,48.69127225632565,22.785494562259885,6.0757245321926
243.51011700678578,18.767170785214443,37.93267823390958,13.306418147392561
98.88340816693639,0.0,35.46709267771892,5.3303984106405595
203.34296807869686,26.701780552051847,33.203612307252975,13.18307385280577
23.504843558404147,23.050225161527916,18.4453655142036,2.4216398751995536
0.0,1.3960569850869682,1.3432814947914729,0.08764975269642039
181.28402857116598,10.373986632699403,25.02408437849231,7.477748102246185
184.5841352613411,24.88960626666862,12.780866842523881,11.63713341050769
139.5176430577024,15.734088809153478,58.83948207622788,8.746695288364792
252.40881356296617,14.452360031280664,19.50653088457638,14.21131732880421
283.6387744395902,6.015640089031667,0.0,14.707308694895339
125.71160184485471,14.120543375680704,23.904977420276953,7.269740696570802
201.21559581869093,24.66186818168237,54.83856921248122,12.336029728514411
83.86140328604463,15.641228369776446,33.41385723278754,5.927186590760989
93.15865067451828,25.37319361600835,29.246363838615537,6.670209040496262
160.25103635426976,0.0,48.65576166156863,8.725948484675397
179.5498315968815,31.68124162517165,44.086573258133406,12.550870009734716
305.246350242886,71.79668960978216,38.77584035969906,17.11755602140839
128.61145624662092,24.552597990933457,26.799055533253743,7.030263384657679
101.70031955282711,6.879267648827362,0.0,5.2415008256732785
135.94240129726052,18.4942232469231,28.615868901676123,7.998980990345855
329.97641711486006,36.52077782420672,14.761889198470389,17.37118854309788
230.6311436802751,17.9070355513866,13.612596797184281,13.513278563960833
52.76008289096424,18.601029776626383,18.381572266603854,3.7706147307587248
153.10456939166502,37.989737245855665,0.0,10.347835235075992
0.0,28.425568054332413,19.891639618955125,1.686460523611778
202.82789247008924,12.918402790162872,13.0360383667782,11.54357829000752
142.04952784876863,26.918357657409455,24.23714701483535,7.645166235539564
154.7276957757622,0.7967925277159402,4.003104268816248,7.1301426103949
99.79352749567772,16.011880561862238,29.233026774265678,6.3948422318084415
130.67309282910966,9.571311756559716,73.00435151454748,9.298485310415089
47.84033997865252,41.49298049648171,35.1420067852006,4.8103831430164465
135.54788501655526,43.594804957343165,47.64086488486659,9.633611476929762
0.0,16.195158968811313,16.698196201968166,0.9961634382978769
182.29357910531093,0.0,36.86565669415283,9.451541900864166
134.16588128558243,44.950926194789986,6.699419930785815,9.129510450836051
185.6190535251954,29.07048126725808,50.73108942214624,10.330870786366068
121.34481588846663,42.76355918214762,17.73555239268212,7.795063608768398
227.47427402566683,36.61979090333742,24.56630059802831,12.477998070529676
90.86488043432752,3.275630164850444,7.029699049268768,3.9891217678145763
43.59207437430781,38.84240050871092,69.69135853269208,5.013506549679675
213.9572512866267,25.759830427466724,29.042954435693275,14.979786814127587
0.0,52.78539794912692,16.922974115920002,2.4667583720905464
240.62230758758898,40.816664727266456,45.04314765685331,14.13354778914498
130.37720960109263,47.81669669091026,31.121160631615133,8.832077365910193
